CV_number;CV_text_brut
CV_11;"Sébastian Bernard
40 rue Descartes, 75002 Paris 01-23-45-67-89 bonjour@canvasupersite.fr www.canvasupersite.fr @canvasupersite.fr
Psychologue très performant, impatient de faire partie d'une organisation innovante telle que Tech et Cie où je peux appliquer mon savoir-faire et mes compétences en ressources humaines dans un environnement de startup.
Éducation
Licence en psychologie Université Marie Curie, Brest Obtention prévue en juin 2025
Baccalauréat Lycée Jeanne d'Arc, Brest 2018 - 2021
Expérience pertinente
Vice-président Amicale de psychologie, Université de Brest Juin 2023 à aujourd'hui Présente les conférenciers lors de des événements de l'université et garantit que tous les événements sont médiatisés. Aide le secrétaire à préparer et à soumettre des rapports sur les activités de l'amicale au siège social. Soutient les divers comités et dirigeants.
Stagiaire au services des ressources humaines avril 2024 à octobre 2024 Aidé l'équipe des ressources humaines lors de divers projets et initiatives. Soutenu la gestion quotidienne des dossiers confidentiels des employés. Contribué à améliorer les processus d'embauche, d'intégration et de renvoi ou de licenciement.
Assistant administratif bénévole Fondation Santiago avril 2022 à mai 2023 Aidé lors de diverses tâches administratives, telles que la photocopie, l'envoi et le classement de documents. Encodé les données des employés et des bénévoles dans le SIRH. Répondu aux appels téléphoniques et aux demandes par e-mail.
Compétences
• Travail avec les applications de productivité et les logiciels de
collaboration • Rédaction universitaire, commerciale et de discours Interprétation de
grandes quantités d'informations et conduite d'un projet de recherche"
CV_12;Paris 01 23 45 67 89 sitevraiment super.fr Delphine Saurin GRAPHISTE PROFESSIONNEL 2022 - 2023 Designer graphique senior En charge des budgets de production, de la supervision du développement et de l'implémentation du design et des contrats clients 2021 - 2022 Directeur du design graphique Supervision de tous les supports graphiques pour en garantir la qualité et l'exactitude 2020 - 2021 Spécialiste du design graphique Développement de programmes marketing de haute qualité : newsletters, diaporamas, brochures, publicités, panneaux d'affichage ÉDUCATION 2016 - 2020 Créateur de design virtuel le plus prometteur Licence en beaux-arts 2013 - 2016 Prix de l'Artiste le plus remarquable Guilde Creative, Collectif Pinceau et Team Abstract COMPÉTENCES INTÉRÊTS Adobe Photoshop Service communautaire Langues étrangères Adobe InDesign Nature Typographie Photographie Idéation Design Chiens Thinking
CV_13;MICHELLE ANDRÉ Assitante de direction PROFIL PROFESSIONNEL EXPÉRIENCE PROFESSIONNELLE Assistante de direction qualifiée avec plus de 10 ans d'expérience dans le domaine de la coordination, planification et des tâches opérationnelles et administratives quotidiennes Assitante de direction ABC Saint-Denis (janvier 2014 - présent) • Offre un soutien administratif au PDG et à d'autres membres de l'équipe de direction. Maintient l'agenda du PDG : planifie des réunions, des téléconférences et des voyages. COORDONNÉES • Téléphone : 01 23 45 67 89 • Portable : 01 2356 89 99 • bonjour@supersite.fr • www.sitevraiementsuper.fr • 12, rue Desaix 75000 Paris Assitante de direction Cabinet DEF de Saint-Denis (juin 2009 - jan 2014) • Offrir de l'aide à l'associé principal du cabinet. • Gestion des dépôts bancaires et autres documents de comptabilité. • Planification et coordination des initiatives de RP. des événements commerciaux, et plus encore. QUALIFICATIONS Plus d'une décennie de service à la préparation de rapports précis et soigneusement documentés, la gestion d'agendas chargés et la gestion des tâches quotidiennes de secrétériat. FORMATION Université de Nantes DU en gestion des entreprises, classe de 2009 • Secrétaire du club de marketing de l'Université de Nantes • Membre et collaboratrice au journal Le Pont de Nantes • Membre du Club des écrivains COMPÉTENCES ET SAVOIR-FAIRE Compétences en communication et relations interpersonnelles • Excellentes compétences organisationnelles et capacité de mener plusieurs tâches en même temps - Excellentes compétences en expression écrite · Anglais et espagnol courants Lycée de Saint-Denis 2005 Baccalauréat Major de promotion • Secrétaire, Secrétaire du club d'entrepreneuriat, • Membre du conseil étudiant • Membre du Club de la culture • Membre du Club d'espagnol • Membre du cCub des étudiants étrangers
CV_14;ROMANE LARRANT ANG GRAPHISTE À MON SUJET ÉDUCATION Université Blaise Pascal 2019 - 2023 Licence en Arts Multimédia Un graphiste est un professionnel de l'industrie du graphisme et des arts graphiques qui assemble des images, de la typographie ou des images animées pour créer un élément de design. Un graphiste crée des images qui seront ensuite publiées. Université Blaise Pascal 2023-2024 Certificat de Formation en Graphisme et Illustration EXPÉRIENCE • 2023STUDIO D'IMPRESSION GRAPHIQUE GRAPHISTE JUNIOR COMPÉTENCES En charge de la création des graphiques de la mise en page hors-ligne. Édition des photos éditoriales pour les clients et les magasines, ainsi que pour les publications sur les réseaux sociaux Organisation des fichiers • Conception graphique Illustration Photographie Graphiques mobiles Vidéographie Mise en page ... .. • 2025STUDIO D'IMPRESSION GRAPHIQUE GRAPHISTE SÉNIOR En charge de la création des graphiques de la mise en page hors-ligne. En charge de la création des graphiques de la mise en page hors-ligne. Edition des photos éditoriales pour les clients et les magasines, ainsi que pour les publications sur les réseaux sociaux Organisation des fichiers COORDONNÉES • 01 22 54 76 88 bonjour@sitevraimentsuper.fr www.sitevraimentsuper.fr • 2028STUDIO D'IMPRESSION GRAPHIQUE GRAPHISTE SENIOR • Travail en étroite collaboration avec l'équipe marketing pour produire des concepts pour les clients. Créé des concepts pour les principaux clients tels que la production de musique de Nemo et plus encore.
CV_15;"LUCIE MARNIER
• graphiste •
À MON SUJET
Un graphiste est un professionnel de l'industrie du graphisme et des arts graphiques qui assemble des images, de la typographie ou des images animées pour créer un élément de design. Un graphiste crée des images qui seront ensuite publiées.
PARCOURS SCOLAIRE 2019 - 2023 • Université de Dijon Licence en Communication 2023 - 2024 • Université de Dijon Certificat en graphisme et illustration
EXPÉRIENCE
2023
Studios Machine à presse Graphiste junior • Chargée de créer des images pour des mises en page hors ligne. • Modifier des photos pour des clients, des magazines et des réseaux sociaux. • Organisation des dossiers.
2025
Studios Machine à presse Graphiste junior • Chargée de créer des images pour des mises en page hors ligne. • Modifier des photos pour des clients, des magazines et des réseaux sociaux. • Organisation des dossiers.
2028
Studios Machine à presse Directrice artistique • Travaille en étroite collaboration avec l'équipe marketing pour élaborer des concepts pour les clients. • Crée des concepts pour les principaux clients tels que la production de musique et plus encore.
COMPÉTENCES
Images animées
Graphisme Illustration
Vidéographie Mise
Photographie
en page
06 23 45 89 20.01 23 45 89 12 .sitevraimentsuper@email.fr• www.sitevraimentsuper.fr"
CV_16;"Romain Stévenin
Je suis une personne très extravertie qui aime entrer en contact avec les gens. J'adore créer des campagnes marketing efficaces pour les produits auxquels je crois.
Marketer & Créatif
coordonnées
bonjour@sitevraimentsuper.fr Linkedin: @sitevraimentsuper.fr
expérience
Responsable du Marketing Numérique
Création et gestion de campagnes numériques pour les meilleurs clients. Augmentation de la présence numérique de deux clients et de l'interaction client de 200%
Société de Marketing Numérique de Condorcet Septembre 2017 - août 2019
compétences & expertise
Marketer Numérique Junior
Agence Marketing Digital
Domarin Septembre 2011 -- août 2017
Contribuer à des idées de campagnes de marketing numérique et en charge de contacter les bloggeurs pour des fonctionnalités et des liens réciproques. Référent pour le marketing digital.
• Sensibilité au branding de la marque
Maîtrise de nombreux outils de marketing en ligne Gestion de l'interface du processus de SEO
parcours scolaire
références
Certificat de Marketing Numérique
Résultat final: a reçu une note de 18/20 et a remporté la campagne de marketing la plus innovante. Fait partie du Top 5 de la classe »
Université de Condorcet Mai 2011 - août 2011
Clémence Saurin Manager de Compte, KVB Numérique Marketing Co. Cie. Mobile: 06 99 88 09 44
Licence en Communication et Marketing
Diplômé de la Faculté de Marketing Président du Bureau des Étudiants Rédacteur en chef de la Gazette de l'université
Université de Condorcet Septembre
2007 - mai 2011
Alain Dumont Manager de Compte, KVB Numérique Marketing Co. Cie. Mobile : 06 99 88 09 44"
CV_17;CONTACTEZ ADELINE Adeline est une amoureuse des réseaux sociaux. Adeline adore s'impliquer et interagir avec les gents, tout comme elle aime l'aspect analyse des réseaux sociaux. Canva COMPÉTENCES TECHNIQUES : - Logiciels de retouche photo et d'illustration numérique - Suivi de réseaux sociaux et logiciels de gestion - Outils de suivi et d'analyse - Traitement de texte ADELINE PANNIER EXPÉRIENCE PROFESSIONNELLE EXPERTE EN RÉSEAUX SOCIAUX GESTIONNAIRES DE RÉSEAUX SOCIAUX Média Domarin Février 2020 - Aujourd'hui - Organisation de toutes les publications des réseaux sociaux pour le service de rédaction - Approbation de la publication de tout contenu sur les réseaux sociaux - Engagement avec les lecteurs et les clients en ligne CONTACTEZ ADELINE STAGIAIRE EN RÉSEAUX SOCIAUX Magazine La Vie Juin 2019 - Décembre 2019 01 23 45 67 89 - 12, rue des peupliers, 75000 Paris bonjour@sitevraimentsuper.www.sitevraimentsu per.fr LinkedIn/Twitter : @sitevraimentsuper - Création de toutes les publications pour les comptes de réseaux sociaux du magazine - Synchronisation du blog du magazine aux pages des réseaux sociaux - Définition d'une ligne claire de la marque sur les réseaux sociaux FORMATION UNIVERSITAIRE RÉFÉRENCES : Marie Delmart, Éditrice chez Gala, 01 23 56 98 74 bonjour@sitevraimentsuper.fr Professeure Sabine Dufour, Université Saint-Paul 01 23 41 45 46 bonjour@sitevraimentsuper.fr UNIVERSITÉ DE CONDORCET École de la communication, Promo 2019 - Titulaire d'une licence en marketing avec une spécialisation dans les réseaux sociaux et en ligne - Assistante étudiante au bureau des admissions en charge des réseaux sociaux LYCÉE DE CONDORCET Félicitations du jury, Promo 2015 - Volontaire pour enseigner aux membres âgés de la communauté relativement à comment utiliser les réseaux sociaux - Organisation d'événements pour promouvoir une utilisation Internet - Sûre et responsable
CV_18;"Adeline Pannier Actrice de Théâtre et de Cinéma Profil Parcours Universitaire Je suis une actrice de théâtre et de cinéma qui a joué dans de nombreuses pièces, telles que ""La Mouette"" au Théâtre du Panthéon. Je suis également apparue dans plusieurs films indépendants. Université de Condorcet Master en Actorat 2015 - 2016 Langues Parlées • Diplômée de l'école de cinéma de Condorcet • A eu un entraînement au jeu d'acteur très intensif • Arrivée deuxième au concours de la meilleure thèse 1.Français Allemand Anglais Espagnol Compétences Carrière Professionnelle • Improvisation | Chant | Danse • Beatboxing Ball Ballet • Hiphop Danse Contemporaine • Danse Classique Gymnastique | Yoga Vélo Actrice de Théâtre et de Cinéma Agence d'Actorat Domarin 2016 - Présent • A étudié l'écriture de scénario et la répétition pour 3 rôles en un an • A collaboré avec des réalisateurs et des équipes d'acteurs • A joué dans des clips de musique Coordonnées © · 06 00 99 00 67 hello@reallygreatsite.com Assistante Gestionnaire de Scène Théâtre de la Colline 2015 - 2016 • @sitesuper • 3, rue de la Paix 75001 Paris • A étudié l'écriture de scénario et la répétition pour 3 rôles en un an • A collaboré avec des réalisateurs et des équipes d'acteurs • A joué dans des clips de musique www.sitesuper.fr"
CV_19;"INFOS DE CONTACT
Adresse : Téléphone : Site web :
23 rue de la Paix, 75002 Paris (01) 23 45 67 89 sitevraimentsuper.fr
RITA MARNIER
EMPLOIS
2022-2023 Designer graphique senior Supervision du développement et de l'implémentation du design et des contrats clients 2021 - 2022 Directrice de la conception graphique Supervision de tous les supports graphiques pour en garantir la qualité et l'exactitude 2020-2021 Spécialiste Conception Graphique Développement de programmes marketing de haute qualité : newsletters, brochures, publicités, annonces
ÉDUCATION
2016 - 2020 Créatrice de design visuel le plus prometteur Licence en Beaux-arts 2013 - 2016 Prix de l'artiste d'exception Guilde Créative, Collectif Pinceau et Team Abstract Experience
DESIGNER GRAPHISTE
COMPÉTENCES
aa
ana
Adobe Photoshop
Adobe InDesign
Typographie
Design
Principes de conception
INTÉRÊTS
Service communautaire
Langues étrangères
Nature
RÉCOMPENSES
2022 Prix du leadership Reconnaissance de l'exemplarité du leadership et la qualité constante de la production"
CV_20;"Patrick Fournier 9 rue Desaix, 75010 Paris
01 23 45 67 89 bonjour@canvasupersite.fr www.canvasupersite.fr @canvasupersite
À MON SUJET
EXPÉRIENCE PROFESSIONNELLE
Je suis un directeur commercial efficace et confiant ayant une expérience avérée en matière de logistique et dans le secteur de la chaîne d'approvisionnement. Mon expérience m'a aidé à développer une expertise du processus de vente et de la chaîne d'approvisionnement. Je suis très motivé pour continuer à apprendre et à améliorer mon savoir-faire.
Directeur des ventes Entreprise Expert en Logistique février 2019 à aujourd'hui Responsable de toutes les activités de vente dans la zone, allant de la prospection des clients à la signature du contrat. Étroite collaboration avec les équipes de vente et d'assistance pour favoriser la satisfaction des clients et générer des bénéfices.
Responsable du service externe Services de vente Sitôt acheté, Sitôt vendu novembre 2015 à février 2019 Gestion de comptes clés à Condorcet et coordination avec l'équipe des opérations pour fidéliser la clientèle
COMPÉTENCES ET SAVOIR-FAIRE
• Gestion de compte • Vente stratégique et sociale • Compétences en utilisation de logiciel CMR
Directeur de vente minimaliste Ligne de vêtements Dualité avril 2011 à octobre 2014 Service client rapide lors de l'ouverture de nouveaux comptes et maintien de la culture de l'entreprise
HOMOLOGATION ET BÉNÉVOLAT
FORMATION SCOLAIRE
Administrateur des bénévoles Banque alimentaire de Condorcet 2015 à 2021 Collaboration avec une équipe de 10 bénévoles pour collecter des fonds, rénover les locaux et organiser la distribution de plateaux-repas pour les personnes âgées.
École de commerce Excelia BS Licence en gestion d'entreprise, mention chaine d'approvisionnement 2015 Mention très bien
EM Strasbourg BTS Vente, Commerce et Marketing 2011 Mention très bien
BTS en MCV École de marketing de Condorcet 2021 Programme en ligne qui a traité de la façon de repérer les nouveaux clients et de développer une stratégie marketing de vente."
CV_21;AKIRA THOMAS ANALYSTE DE SÉCURITÉ RÉCAPITULATIF PROFESSIONNEL CARRIÈRE PROFESSIONNELLE Analyste de sécurité Je suis analyste en sécurité spécialisé en informatique et en analyse de logiciels malveillants. J'ai également de l'expérience dans le développement de système de bout en bout. Les réseaux Numérix | février 2017 - présent - Crée et conserve la documentation de gestion des risques - Gère l'accès aux applications de l'entreprise - Conception des contrôles de la sécurité et évaluation des risques des nouvelles technologies COMPÉTENCES PRINCIPALES Ingénieur logiciel Évaluation de la vulnérabilité Analyse des logiciels malveillants Planification du projet Système de surveillance de la performance Développement des contrôles de sécurité Gestion des catastrophes Technologies Digitarium | mars 2014 - janvier 2017 - Conçoit, développe et teste les solutions logiciel pour rationaliser les processus commerciaux - Réalise des tests de régression et écrit la documentation de logiciels CONTACTEZ-MOI : FORMATION UNIVERSITAIRE Fomation intensive de l'université Condorcet Adresse de l'entreprise : 12, rue Desaix, 75000 Paris, France E-mail : bonjour@sitevraimentsuper.fr Portfolio: www.sitevraimentsuper.fr LinkedIn: @sitevraimentsuper Diplôme d'études supérieures | janvier 2015 - déc 2016 DU Cyber-sécurité - A suivi une formation approfondie sur l'évaluation et la défense du réseau, les contrôles de la cybersécurité, le codage sécurisé et la criminalistique numérique DIPLÔMES Université de Condorcet Licence en sciences et technologies | juin 2008 - déc 2013 - Gestion de la sécurité de l'information - Hacker éthique - Technologie financière - Apprentissage automatique pour la stratégie commerciale - Cybersécurité BS de systèmes informatiques - Mention très bien - Prix du meilleur programme informatique - Lauréat de la bourse Gilles Kahn - Développeur du système d'exécution Numérix
CV_22;"Adeline Pannier
Actrice de Théâtre et de Cinéma
Profil
Parcours Universitaire
Je suis une actrice de théâtre et de cinéma qui a joué dans de nombreuses pièces, telles que ""La Mouette"" au Théâtre du Panthéon. Je suis également apparue dans plusieurs films indépendants.
Université de Condorcet Master en Actorat 2015 - 2016
Langues Parlées
• Diplômée de l'école de cinéma de Condorcet • A eu un entraînement au jeu d'acteur très intensif • Arrivée deuxième au concours de la meilleure thèse
1.Français Allemand Anglais Espagnol
Compétences
Carrière Professionnelle
• Improvisation | Chant | Danse • Beatboxing Ball Ballet • Hiphop Danse Contemporaine • Danse Classique Gymnastique | Yoga Vélo
Actrice de Théâtre et de Cinéma Agence d'Actorat Domarin 2016 - Présent
• A étudié l'écriture de scénario et la répétition pour 3 rôles en un an • A collaboré avec des réalisateurs et des équipes d'acteurs • A joué dans des clips de musique
Coordonnées
©
· 06 00 99 00 67
hello@reallygreatsite.com
Assistante Gestionnaire de Scène Théâtre de la Colline 2015 - 2016
• @sitesuper
• 3, rue de la Paix 75001 Paris
• A étudié l'écriture de scénario et la répétition pour 3 rôles en un an • A collaboré avec des réalisateurs et des équipes d'acteurs • A joué dans des clips de musique
www.sitesuper.fr"
CV_23;Carine Maurice Ingénieure logiciel avec 10 ans d'expérience en applications professionnelles. Soucieuse de rejoindre l'entreprise Tech et Cie, pour construire des solutions prêtes à l'emploi pour ses clients régionaux. Qualifiée en élaboration de plans d'action gestion de projets et guide d'utilisation. EXPÉRIENCE PROFESSIONNELLE 22, rue du Faubourg Saint Honoré 75008 Paris, 01 40 45 65 89 bonjour@canvasupersite.fr www.canvasupersite.fr @canvasupersite.fr Ingénieure logiciel expérimentée Agence de développement de logiciels Numérix d'août 2017 à aujourd'hui Supervise le développement des applications. Recherche et développement de nouvelles façons d'améliorer le processus de développement. Formation des ingénieurs logiciel débutants. Ingénieure logiciel débutante Agence de développement de logiciels Numérix de juin 2011 à juin 2017 Développement, installation et configuration des applications internes et de nouvelles applications dans les environnements de test et de production. COMPÉTENCES • Java, HTML, CSS, jQuery, PHP, serveur SQL • Travail d'équipe, polyvalence et attention particulière aux détails • Développement de logiciels et de sites Stage en génie logiciel chez Solutions Bertrand de septembre 2010 à mars 2011 Achèvement d'un stage de six mois pour l'obtention du Master. Développement d'un système d'informations pour les ressources humaines basé sur le cloud, consolidation des informations concernant les employés provenant de diverses bases de données et serveurs. LANGUES FORMATION SCOLAIRE • Français (langue maternelle) • Anglais américain (niveau B2) • Espagnol (niveau B1) Master en génie logiciel de l'université de Lille, Lille | 2014 Chercheuse diplômée à l'Agence de développement de logiciels Numérix Licence pro Métiers du génie logiciel, IUT Metz | 2011 Mention bien
CV_24;Alain Amari Professeur de Musique 8 01 12 13 14 15 www.sitevraimentsuper.fr 01 12 13 14 15 bonjour@sitevraimentsuper.fr RÉSUMÉ Je suis un professeur de musique qualifié et professionnel avec un haut niveau d'expérience et une vraie joie de partager ma passion pour tout ce qui est musical. CARRIÈRE • 2016 - PRÉSENT PROFESSEUR DE MUSIQUE École privée de Condorcet • Enseigne l'histoire et l'appréciation de la musique · Donne des cours sur une gamme d'instruments, englobant les cordes, les percussions et le clavier • 2014 - 2016 PROFESSEUR DE MUSIQUE PRIVÉ La Guilde des artistes en action • Dirige des cours trois après-midi par semaine Supervise les performances des élèves lors d'événements locaux • Dirige des ateliers au centre communautaire de la ville PARCOURS SCOLAIRE • 2016 UNIVERSITÉ DE CONDORCET Licence en Arts avec une spécialisation en Musique • Membre de la société de musique La Luciole 2013-2016 • Membre de la société internationale de musique 2013 2014 • 2013 ÉCOLE DES BEAUX-ARTS DE CONDORCET Activités au Lycée • Membre de la fanfare de l'Académie de Condorcet, 2013 • Membre du club de musique de Paris, 2011-2013 • A joué avec le groupe Tigers COMPÉTENCES Je joue de la guitare (basse, acoustique, électrique), de la batterie (classique et électrique), du clavier ou du piano. Je joue dans un groupe local appelé La Vie.
CV_25;12 rue de la Paix, 750000 Paris 01-23-45-78-90 bonjour@sitevraimentsuper.fr www.sitevraimentsuper.fr @sitevraimentsuper.fr ESTELLE MARNIER Diplômé potentiel d'un diplôme en arts multimédia à la recherche d'un poste de stage dans des studios de design locaux et des entreprises de marketing numérique. Personne très motivée et créative spécialisée dans la conception de la mise en page, la modélisation 3D et l'art de la typographie. FORMATION SCOLAIRE EXPÉRIENCE ET FORMATION PERTINENTES Licence en arts multimédia - Université de Condorcet: Diplôme de 2016 - 2022 (1er décembre 2025) Chef d'équipe de conception du comité de l'annuaire - Université de Condorcet Août 2024 à aujourd'hui Prépare la conception et la mise en page des pages de l'annuaire. Compile et édite les photos au besoin. Diplôme du lycée Condorcet (Juillet 2025) Tuteur académique à temps partiel - Université de Condorcet mars 2022 à aujourd'hui Aide les autres étudiants à réviser les cours et à faire leurs devoirs. COMPÉTENCES Stagiaire en graphisme – Musée d'art de Condorcet septembre 2024 à janvier 2025 Soutient le studio de conception graphique du musée en créant des collatéraux marketing, en concevant des expositions 3D et en préparant des présentations. • Suite créative d'Arivaci, y compris l'éditeur de photos d'Arivaci, • Illustrateur d'Arivaci et Designer d'Arivaci Aptitudes à la résolution de problèmes et volonté d'acquérir des compétences en communication interpersonnelle
CV_26;Sébastian Bernard 40 rue Descartes, 75002 Paris 01-23-45-67-89 bonjour@canvasupersite.fr www.canvasupersite.fr @canvasupersite.fr Psychologue très performant, impatient de faire partie d'une organisation innovante telle que Tech et Cie où je peux appliquer mon savoir-faire et mes compétences en ressources humaines dans un environnement de startup. Éducation Licence en psychologie Université Marie Curie, Brest Obtention prévue en juin 2025 Baccalauréat Lycée Jeanne d'Arc, Brest 2018 - 2021 Expérience pertinente Vice-président Amicale de psychologie, Université de Brest Juin 2023 à aujourd'hui Présente les conférenciers lors de des événements de l'université et garantit que tous les événements sont médiatisés. Aide le secrétaire à préparer et à soumettre des rapports sur les activités de l'amicale au siège social. Soutient les divers comités et dirigeants. Stagiaire au services des ressources humaines avril 2024 à octobre 2024 Aidé l'équipe des ressources humaines lors de divers projets et initiatives. Soutenu la gestion quotidienne des dossiers confidentiels des employés. Contribué à améliorer les processus d'embauche, d'intégration et de renvoi ou de licenciement. Assistant administratif bénévole Fondation Santiago avril 2022 à mai 2023 Aidé lors de diverses tâches administratives, telles que la photocopie, l'envoi et le classement de documents. Encodé les données des employés et des bénévoles dans le SIRH. Répondu aux appels téléphoniques et aux demandes par e-mail. Compétences • Travail avec les applications de productivité et les logiciels de collaboration • Rédaction universitaire, commerciale et de discours Interprétation de grandes quantités d'informations et conduite d'un projet de recherche
CV_27;CAMILLE ANDRÉ Candidate au doctorat en physique théorique COORDONNÉES DESCRIPTION 12, rue des peupliers, 75000 Paris 01 23 56 89 65 bonjour@sitevraimentsuper.fr Je suis une candidate au doctorat à l'Université Paris-Dauphine avec plusieurs expériences dans la recherche et en stage. J'ai coécrit un certain nombre d'articles de recherche qui ont été publiés dans diverses revues. Je souhaite inciter les jeunes étudiants à poursuivre plus souvent une carrière dans les mathématiques, la technologie, la science et l'ingénierie. ÉDUCATION EXPÉRIENCE EN ENSEIGNEMENT Licence en Sciences Physiques, Université Paris-Dauphine 2013 Mention Très bien, Major de promotion Université Paris-Dauphine Bases de la physique Assistant d'enseignement, 2015 - présent • Enseigne à une classe de 15 à 20 étudiants les bases de la physique pour les préparer aux cours de niveau supérieur. Classe d'introduction la mieux notée dans le département durant trois années consécutives. Supervise de nombreuses expériences hebdomadaires utilisant l'équipement de l'Université. EXPÉRIENCE DANS LA RECHERCHE Université Paris-Dauphine Centre de recherche pour la physique Assistant du Dr. Léa André, 2015 - présent • Planifie des expériences pour comprendre les lois appliquées à la matière condensée Recueille des articles de revues pour garder une trace des recherches effectuées dans le domaine de la physique théorique Fournit un soutien aux nouveaux assistants de recherche Département scientifique du Lycée Condorcet, Assistant d'enseignement 20132015 Préparer le matériel pour les leçons données au laboratoire. Aider les étudiants à faire des expériences. Servir d'enseignante suppléante au département des sciences, en l'absence d'autres enseignants
